origin_ID,dest_ID,ID,Prediction,date
"PR, NA","US, IA","PR, NA-US, IA",0,2020-08-23
"PR, NA","US, IA","PR, NA-US, IA",0,2020-09-05
"PR, NA","US, IA","PR, NA-US, IA",0,2020-09-18
"PR, NA","US, IA","PR, NA-US, IA",0,2020-10-01
"PR, NA","US, IA","PR, NA-US, IA",0,2020-10-14
"PR, NA","US, IA","PR, NA-US, IA",0,2020-10-27
"PR, NA","US, IL","PR, NA-US, IL",5907,2020-01-01
"PR, NA","US, IL","PR, NA-US, IL",5454,2020-01-15
"PR, NA","US, IL","PR, NA-US, IL",5390,2020-01-28
"PR, NA","US, IL","PR, NA-US, IL",5283,2020-02-10
"PR, NA","US, IL","PR, NA-US, IL",5116,2020-02-23
"PR, NA","US, IL","PR, NA-US, IL",4429,2020-03-07
"PR, NA","US, IL","PR, NA-US, IL",2732,2020-03-20
"PR, NA","US, IL","PR, NA-US, IL",561,2020-04-02
"PR, NA","US, IL","PR, NA-US, IL",0,2020-04-15
"PR, NA","US, IL","PR, NA-US, IL",166,2020-04-28
"PR, NA","US, IL","PR, NA-US, IL",889,2020-05-11
"PR, NA","US, IL","PR, NA-US, IL",1433,2020-05-24
"PR, NA","US, IL","PR, NA-US, IL",1672,2020-06-06
"PR, NA","US, IL","PR, NA-US, IL",1542,2020-06-19
"PR, NA","US, IL","PR, NA-US, IL",1176,2020-07-02
"PR, NA","US, IL","PR, NA-US, IL",1012,2020-07-15
"PR, NA","US, IL","PR, NA-US, IL",1104,2020-07-28
"PR, NA","US, IL","PR, NA-US, IL",1043,2020-08-10
"PR, NA","US, IL","PR, NA-US, IL",600,2020-08-23
"PR, NA","US, IL","PR, NA-US, IL",72,2020-09-05
"PR, NA","US, IL","PR, NA-US, IL",0,2020-09-18
"PR, NA","US, IL","PR, NA-US, IL",0,2020-10-01
"PR, NA","US, IL","PR, NA-US, IL",31,2020-10-14
"PR, NA","US, IL","PR, NA-US, IL",25,2020-10-27
"PR, NA","US, IN","PR, NA-US, IN",0,2020-01-01
"PR, NA","US, IN","PR, NA-US, IN",0,2020-01-15
"PR, NA","US, IN","PR, NA-US, IN",0,2020-01-28
"PR, NA","US, IN","PR, NA-US, IN",0,2020-02-10
"PR, NA","US, IN","PR, NA-US, IN",9,2020-02-23
"PR, NA","US, IN","PR, NA-US, IN",26,2020-03-07
"PR, NA","US, IN","PR, NA-US, IN",18,2020-03-20
"PR, NA","US, IN","PR, NA-US, IN",0,2020-04-02
"PR, NA","US, IN","PR, NA-US, IN",0,2020-04-15
"PR, NA","US, IN","PR, NA-US, IN",9,2020-04-28
"PR, NA","US, IN","PR, NA-US, IN",32,2020-05-11
"PR, NA","US, IN","PR, NA-US, IN",51,2020-05-24
"PR, NA","US, IN","PR, NA-US, IN",65,2020-06-06
"PR, NA","US, IN","PR, NA-US, IN",62,2020-06-19
"PR, NA","US, IN","PR, NA-US, IN",47,2020-07-02
"PR, NA","US, IN","PR, NA-US, IN",33,2020-07-15
"PR, NA","US, IN","PR, NA-US, IN",22,2020-07-28
"PR, NA","US, IN","PR, NA-US, IN",13,2020-08-10
"PR, NA","US, IN","PR, NA-US, IN",0,2020-08-23
"PR, NA","US, IN","PR, NA-US, IN",0,2020-09-05
"PR, NA","US, IN","PR, NA-US, IN",0,2020-09-18
"PR, NA","US, IN","PR, NA-US, IN",0,2020-10-01
"PR, NA","US, IN","PR, NA-US, IN",0,2020-10-14
"PR, NA","US, IN","PR, NA-US, IN",0,2020-10-27
"PR, NA","US, KY","PR, NA-US, KY",0,2020-01-01
"PR, NA","US, KY","PR, NA-US, KY",0,2020-01-15
"PR, NA","US, KY","PR, NA-US, KY",0,2020-01-28
"PR, NA","US, KY","PR, NA-US, KY",0,2020-02-10
"PR, NA","US, KY","PR, NA-US, KY",0,2020-02-23
"PR, NA","US, KY","PR, NA-US, KY",0,2020-03-07
"PR, NA","US, KY","PR, NA-US, KY",0,2020-03-20
"PR, NA","US, KY","PR, NA-US, KY",0,2020-04-02
"PR, NA","US, KY","PR, NA-US, KY",0,2020-04-15
"PR, NA","US, KY","PR, NA-US, KY",0,2020-04-28
"PR, NA","US, KY","PR, NA-US, KY",0,2020-05-11
"PR, NA","US, KY","PR, NA-US, KY",0,2020-05-24
"PR, NA","US, KY","PR, NA-US, KY",0,2020-06-06
"PR, NA","US, KY","PR, NA-US, KY",0,2020-06-19
"PR, NA","US, KY","PR, NA-US, KY",0,2020-07-02
"PR, NA","US, KY","PR, NA-US, KY",0,2020-07-15
"PR, NA","US, KY","PR, NA-US, KY",0,2020-07-28
"PR, NA","US, KY","PR, NA-US, KY",0,2020-08-10
"PR, NA","US, KY","PR, NA-US, KY",0,2020-08-23
"PR, NA","US, KY","PR, NA-US, KY",0,2020-09-05
"PR, NA","US, KY","PR, NA-US, KY",0,2020-09-18
"PR, NA","US, KY","PR, NA-US, KY",0,2020-10-01
"PR, NA","US, KY","PR, NA-US, KY",0,2020-10-14
"PR, NA","US, KY","PR, NA-US, KY",0,2020-10-27
"PR, NA","US, LA","PR, NA-US, LA",10,2020-01-01
"PR, NA","US, LA","PR, NA-US, LA",0,2020-01-15
"PR, NA","US, LA","PR, NA-US, LA",0,2020-01-28
"PR, NA","US, LA","PR, NA-US, LA",0,2020-02-10
"PR, NA","US, LA","PR, NA-US, LA",0,2020-02-23
"PR, NA","US, LA","PR, NA-US, LA",0,2020-03-07
"PR, NA","US, LA","PR, NA-US, LA",0,2020-03-20
"PR, NA","US, LA","PR, NA-US, LA",0,2020-04-02
"PR, NA","US, LA","PR, NA-US, LA",0,2020-04-15
"PR, NA","US, LA","PR, NA-US, LA",0,2020-04-28
"PR, NA","US, LA","PR, NA-US, LA",1,2020-05-11
"PR, NA","US, LA","PR, NA-US, LA",27,2020-05-24
"PR, NA","US, LA","PR, NA-US, LA",52,2020-06-06
"PR, NA","US, LA","PR, NA-US, LA",42,2020-06-19
"PR, NA","US, LA","PR, NA-US, LA",6,2020-07-02
"PR, NA","US, LA","PR, NA-US, LA",0,2020-07-15
"PR, NA","US, LA","PR, NA-US, LA",0,2020-07-28
"PR, NA","US, LA","PR, NA-US, LA",0,2020-08-10
"PR, NA","US, LA","PR, NA-US, LA",0,2020-08-23
"PR, NA","US, LA","PR, NA-US, LA",0,2020-09-05
"PR, NA","US, LA","PR, NA-US, LA",0,2020-09-18
"PR, NA","US, LA","PR, NA-US, LA",0,2020-10-01
"PR, NA","US, LA","PR, NA-US, LA",0,2020-10-14
"PR, NA","US, LA","PR, NA-US, LA",0,2020-10-27
"PR, NA","US, MA","PR, NA-US, MA",9110,2020-01-01
"PR, NA","US, MA","PR, NA-US, MA",7994,2020-01-15
"PR, NA","US, MA","PR, NA-US, MA",7158,2020-01-28
"PR, NA","US, MA","PR, NA-US, MA",6552,2020-02-10
"PR, NA","US, MA","PR, NA-US, MA",6498,2020-02-23
"PR, NA","US, MA","PR, NA-US, MA",6036,2020-03-07
"PR, NA","US, MA","PR, NA-US, MA",4102,2020-03-20
"PR, NA","US, MA","PR, NA-US, MA",1317,2020-04-02
"PR, NA","US, MA","PR, NA-US, MA",31,2020-04-15
"PR, NA","US, MA","PR, NA-US, MA",78,2020-04-28
"PR, NA","US, MA","PR, NA-US, MA",663,2020-05-11
"PR, NA","US, MA","PR, NA-US, MA",1347,2020-05-24
"PR, NA","US, MA","PR, NA-US, MA",2206,2020-06-06
"PR, NA","US, MA","PR, NA-US, MA",3465,2020-06-19
"PR, NA","US, MA","PR, NA-US, MA",4853,2020-07-02
"PR, NA","US, MA","PR, NA-US, MA",5441,2020-07-15
"PR, NA","US, MA","PR, NA-US, MA",5057,2020-07-28
"PR, NA","US, MA","PR, NA-US, MA",3876,2020-08-10
"PR, NA","US, MA","PR, NA-US, MA",2009,2020-08-23
"PR, NA","US, MA","PR, NA-US, MA",243,2020-09-05
"PR, NA","US, MA","PR, NA-US, MA",0,2020-09-18
"PR, NA","US, MA","PR, NA-US, MA",0,2020-10-01
"PR, NA","US, MA","PR, NA-US, MA",119,2020-10-14
"PR, NA","US, MA","PR, NA-US, MA",84,2020-10-27
"PR, NA","US, MD","PR, NA-US, MD",6798,2020-01-01
"PR, NA","US, MD","PR, NA-US, MD",6347,2020-01-15
"PR, NA","US, MD","PR, NA-US, MD",6380,2020-01-28
"PR, NA","US, MD","PR, NA-US, MD",6144,2020-02-10
"PR, NA","US, MD","PR, NA-US, MD",5466,2020-02-23
"PR, NA","US, MD","PR, NA-US, MD",4271,2020-03-07
"PR, NA","US, MD","PR, NA-US, MD",2470,2020-03-20
"PR, NA","US, MD","PR, NA-US, MD",506,2020-04-02
"PR, NA","US, MD","PR, NA-US, MD",0,2020-04-15
"PR, NA","US, MD","PR, NA-US, MD",347,2020-04-28
"PR, NA","US, MD","PR, NA-US, MD",1009,2020-05-11
"PR, NA","US, MD","PR, NA-US, MD",1158,2020-05-24
"PR, NA","US, MD","PR, NA-US, MD",1219,2020-06-06
"PR, NA","US, MD","PR, NA-US, MD",1772,2020-06-19
"PR, NA","US, MD","PR, NA-US, MD",2621,2020-07-02
"PR, NA","US, MD","PR, NA-US, MD",2979,2020-07-15
"PR, NA","US, MD","PR, NA-US, MD",2715,2020-07-28
"PR, NA","US, MD","PR, NA-US, MD",2020,2020-08-10
"PR, NA","US, MD","PR, NA-US, MD",1029,2020-08-23
"PR, NA","US, MD","PR, NA-US, MD",123,2020-09-05
"PR, NA","US, MD","PR, NA-US, MD",0,2020-09-18
"PR, NA","US, MD","PR, NA-US, MD",0,2020-10-01
"PR, NA","US, MD","PR, NA-US, MD",58,2020-10-14
"PR, NA","US, MD","PR, NA-US, MD",42,2020-10-27
"PR, NA","US, MI","PR, NA-US, MI",2273,2020-01-01
"PR, NA","US, MI","PR, NA-US, MI",2131,2020-01-15
"PR, NA","US, MI","PR, NA-US, MI",2160,2020-01-28
"PR, NA","US, MI","PR, NA-US, MI",2070,2020-02-10
"PR, NA","US, MI","PR, NA-US, MI",1788,2020-02-23
"PR, NA","US, MI","PR, NA-US, MI",1343,2020-03-07
"PR, NA","US, MI","PR, NA-US, MI",754,2020-03-20
"PR, NA","US, MI","PR, NA-US, MI",148,2020-04-02
"PR, NA","US, MI","PR, NA-US, MI",0,2020-04-15
"PR, NA","US, MI","PR, NA-US, MI",0,2020-04-28
"PR, NA","US, MI","PR, NA-US, MI",20,2020-05-11
"PR, NA","US, MI","PR, NA-US, MI",30,2020-05-24
"PR, NA","US, MI","PR, NA-US, MI",1,2020-06-06
"PR, NA","US, MI","PR, NA-US, MI",0,2020-06-19
"PR, NA","US, MI","PR, NA-US, MI",0,2020-07-02
"PR, NA","US, MI","PR, NA-US, MI",0,2020-07-15
"PR, NA","US, MI","PR, NA-US, MI",0,2020-07-28
"PR, NA","US, MI","PR, NA-US, MI",0,2020-08-10
"PR, NA","US, MI","PR, NA-US, MI",0,2020-08-23
"PR, NA","US, MI","PR, NA-US, MI",0,2020-09-05
"PR, NA","US, MI","PR, NA-US, MI",0,2020-09-18
"PR, NA","US, MI","PR, NA-US, MI",0,2020-10-01
"PR, NA","US, MI","PR, NA-US, MI",0,2020-10-14
"PR, NA","US, MI","PR, NA-US, MI",0,2020-10-27
"PR, NA","US, MN","PR, NA-US, MN",604,2020-01-01
"PR, NA","US, MN","PR, NA-US, MN",645,2020-01-15
"PR, NA","US, MN","PR, NA-US, MN",798,2020-01-28
"PR, NA","US, MN","PR, NA-US, MN",975,2020-02-10
"PR, NA","US, MN","PR, NA-US, MN",1126,2020-02-23
"PR, NA","US, MN","PR, NA-US, MN",1104,2020-03-07
"PR, NA","US, MN","PR, NA-US, MN",726,2020-03-20
"PR, NA","US, MN","PR, NA-US, MN",150,2020-04-02
"PR, NA","US, MN","PR, NA-US, MN",0,2020-04-15
"PR, NA","US, MN","PR, NA-US, MN",0,2020-04-28
"PR, NA","US, MN","PR, NA-US, MN",20,2020-05-11
"PR, NA","US, MN","PR, NA-US, MN",36,2020-05-24
"PR, NA","US, MN","PR, NA-US, MN",29,2020-06-06
"PR, NA","US, MN","PR, NA-US, MN",67,2020-06-19
"PR, NA","US, MN","PR, NA-US, MN",138,2020-07-02
"PR, NA","US, MN","PR, NA-US, MN",174,2020-07-15
"PR, NA","US, MN","PR, NA-US, MN",159,2020-07-28
"PR, NA","US, MN","PR, NA-US, MN",116,2020-08-10
"PR, NA","US, MN","PR, NA-US, MN",57,2020-08-23
"PR, NA","US, MN","PR, NA-US, MN",5,2020-09-05
"PR, NA","US, MN","PR, NA-US, MN",0,2020-09-18
"PR, NA","US, MN","PR, NA-US, MN",0,2020-10-01
"PR, NA","US, MN","PR, NA-US, MN",0,2020-10-14
"PR, NA","US, MN","PR, NA-US, MN",0,2020-10-27
"PR, NA","US, MO","PR, NA-US, MO",168,2020-01-01
"PR, NA","US, MO","PR, NA-US, MO",146,2020-01-15
"PR, NA","US, MO","PR, NA-US, MO",131,2020-01-28
"PR, NA","US, MO","PR, NA-US, MO",106,2020-02-10
"PR, NA","US, MO","PR, NA-US, MO",72,2020-02-23
"PR, NA","US, MO","PR, NA-US, MO",37,2020-03-07
"PR, NA","US, MO","PR, NA-US, MO",10,2020-03-20
"PR, NA","US, MO","PR, NA-US, MO",0,2020-04-02
"PR, NA","US, MO","PR, NA-US, MO",0,2020-04-15
"PR, NA","US, MO","PR, NA-US, MO",0,2020-04-28
"PR, NA","US, MO","PR, NA-US, MO",0,2020-05-11
"PR, NA","US, MO","PR, NA-US, MO",0,2020-05-24
"PR, NA","US, MO","PR, NA-US, MO",0,2020-06-06
"PR, NA","US, MO","PR, NA-US, MO",42,2020-06-19
"PR, NA","US, MO","PR, NA-US, MO",130,2020-07-02
"PR, NA","US, MO","PR, NA-US, MO",153,2020-07-15
"PR, NA","US, MO","PR, NA-US, MO",100,2020-07-28
"PR, NA","US, MO","PR, NA-US, MO",35,2020-08-10
"PR, NA","US, MO","PR, NA-US, MO",3,2020-08-23
"PR, NA","US, MO","PR, NA-US, MO",0,2020-09-05
"PR, NA","US, MO","PR, NA-US, MO",0,2020-09-18
"PR, NA","US, MO","PR, NA-US, MO",0,2020-10-01
"PR, NA","US, MO","PR, NA-US, MO",0,2020-10-14
"PR, NA","US, MO","PR, NA-US, MO",0,2020-10-27
"PR, NA","US, NC","PR, NA-US, NC",6818,2020-01-01
"PR, NA","US, NC","PR, NA-US, NC",6341,2020-01-15
"PR, NA","US, NC","PR, NA-US, NC",6323,2020-01-28
"PR, NA","US, NC","PR, NA-US, NC",6041,2020-02-10
"PR, NA","US, NC","PR, NA-US, NC",5343,2020-02-23
"PR, NA","US, NC","PR, NA-US, NC",4250,2020-03-07
"PR, NA","US, NC","PR, NA-US, NC",2780,2020-03-20
"PR, NA","US, NC","PR, NA-US, NC",1199,2020-04-02
"PR, NA","US, NC","PR, NA-US, NC",351,2020-04-15
"PR, NA","US, NC","PR, NA-US, NC",305,2020-04-28
"PR, NA","US, NC","PR, NA-US, NC",312,2020-05-11
"PR, NA","US, NC","PR, NA-US, NC",59,2020-05-24
"PR, NA","US, NC","PR, NA-US, NC",0,2020-06-06
"PR, NA","US, NC","PR, NA-US, NC",287,2020-06-19
"PR, NA","US, NC","PR, NA-US, NC",1200,2020-07-02
"PR, NA","US, NC","PR, NA-US, NC",1723,2020-07-15
"PR, NA","US, NC","PR, NA-US, NC",1696,2020-07-28
"PR, NA","US, NC","PR, NA-US, NC",1307,2020-08-10
"PR, NA","US, NC","PR, NA-US, NC",680,2020-08-23
"PR, NA","US, NC","PR, NA-US, NC",80,2020-09-05
"PR, NA","US, NC","PR, NA-US, NC",0,2020-09-18
"PR, NA","US, NC","PR, NA-US, NC",0,2020-10-01
"PR, NA","US, NC","PR, NA-US, NC",36,2020-10-14
"PR, NA","US, NC","PR, NA-US, NC",26,2020-10-27
"PR, NA","US, NE","PR, NA-US, NE",0,2020-01-01
"PR, NA","US, NE","PR, NA-US, NE",0,2020-01-15
"PR, NA","US, NE","PR, NA-US, NE",0,2020-01-28
"PR, NA","US, NE","PR, NA-US, NE",0,2020-02-10
"PR, NA","US, NE","PR, NA-US, NE",0,2020-02-23
"PR, NA","US, NE","PR, NA-US, NE",0,2020-03-07
"PR, NA","US, NE","PR, NA-US, NE",0,2020-03-20
"PR, NA","US, NE","PR, NA-US, NE",0,2020-04-02
"PR, NA","US, NE","PR, NA-US, NE",0,2020-04-15
"PR, NA","US, NE","PR, NA-US, NE",0,2020-04-28
"PR, NA","US, NE","PR, NA-US, NE",0,2020-05-11
"PR, NA","US, NE","PR, NA-US, NE",0,2020-05-24
"PR, NA","US, NE","PR, NA-US, NE",0,2020-06-06
"PR, NA","US, NE","PR, NA-US, NE",0,2020-06-19
"PR, NA","US, NE","PR, NA-US, NE",0,2020-07-02
"PR, NA","US, NE","PR, NA-US, NE",0,2020-07-15
"PR, NA","US, NE","PR, NA-US, NE",0,2020-07-28
"PR, NA","US, NE","PR, NA-US, NE",0,2020-08-10
"PR, NA","US, NE","PR, NA-US, NE",0,2020-08-23
"PR, NA","US, NE","PR, NA-US, NE",0,2020-09-05
"PR, NA","US, NE","PR, NA-US, NE",0,2020-09-18
"PR, NA","US, NE","PR, NA-US, NE",0,2020-10-01
"PR, NA","US, NE","PR, NA-US, NE",0,2020-10-14
"PR, NA","US, NE","PR, NA-US, NE",0,2020-10-27
"PR, NA","US, NH","PR, NA-US, NH",4,2020-01-01
"PR, NA","US, NH","PR, NA-US, NH",13,2020-01-15
"PR, NA","US, NH","PR, NA-US, NH",15,2020-01-28
"PR, NA","US, NH","PR, NA-US, NH",20,2020-02-10
"PR, NA","US, NH","PR, NA-US, NH",11,2020-02-23
"PR, NA","US, NH","PR, NA-US, NH",0,2020-03-07
"PR, NA","US, NH","PR, NA-US, NH",0,2020-03-20
"PR, NA","US, NH","PR, NA-US, NH",0,2020-04-02
"PR, NA","US, NH","PR, NA-US, NH",0,2020-04-15
"PR, NA","US, NH","PR, NA-US, NH",0,2020-04-28
"PR, NA","US, NH","PR, NA-US, NH",0,2020-05-11
"PR, NA","US, NH","PR, NA-US, NH",0,2020-05-24
"PR, NA","US, NH","PR, NA-US, NH",0,2020-06-06
"PR, NA","US, NH","PR, NA-US, NH",0,2020-06-19
"PR, NA","US, NH","PR, NA-US, NH",0,2020-07-02
"PR, NA","US, NH","PR, NA-US, NH",0,2020-07-15
"PR, NA","US, NH","PR, NA-US, NH",0,2020-07-28
"PR, NA","US, NH","PR, NA-US, NH",0,2020-08-10
"PR, NA","US, NH","PR, NA-US, NH",0,2020-08-23
"PR, NA","US, NH","PR, NA-US, NH",0,2020-09-05
"PR, NA","US, NH","PR, NA-US, NH",0,2020-09-18
"PR, NA","US, NH","PR, NA-US, NH",0,2020-10-01
"PR, NA","US, NH","PR, NA-US, NH",0,2020-10-14
"PR, NA","US, NH","PR, NA-US, NH",0,2020-10-27
"PR, NA","US, NJ","PR, NA-US, NJ",16609,2020-01-01
"PR, NA","US, NJ","PR, NA-US, NJ",15678,2020-01-15
"PR, NA","US, NJ","PR, NA-US, NJ",16092,2020-01-28
"PR, NA","US, NJ","PR, NA-US, NJ",15847,2020-02-10
"PR, NA","US, NJ","PR, NA-US, NJ",14448,2020-02-23
"PR, NA","US, NJ","PR, NA-US, NJ",11603,2020-03-07
"PR, NA","US, NJ","PR, NA-US, NJ",6988,2020-03-20
"PR, NA","US, NJ","PR, NA-US, NJ",1669,2020-04-02
"PR, NA","US, NJ","PR, NA-US, NJ",0,2020-04-15
"PR, NA","US, NJ","PR, NA-US, NJ",2,2020-04-28
"PR, NA","US, NJ","PR, NA-US, NJ",460,2020-05-11
"PR, NA","US, NJ","PR, NA-US, NJ",854,2020-05-24
"PR, NA","US, NJ","PR, NA-US, NJ",1489,2020-06-06
"PR, NA","US, NJ","PR, NA-US, NJ",3530,2020-06-19
"PR, NA","US, NJ","PR, NA-US, NJ",6585,2020-07-02
"PR, NA","US, NJ","PR, NA-US, NJ",9118,2020-07-15
"PR, NA","US, NJ","PR, NA-US, NJ",10692,2020-07-28
"PR, NA","US, NJ","PR, NA-US, NJ",9796,2020-08-10
"PR, NA","US, NJ","PR, NA-US, NJ",5562,2020-08-23
"PR, NA","US, NJ","PR, NA-US, NJ",688,2020-09-05
"PR, NA","US, NJ","PR, NA-US, NJ",0,2020-09-18
"PR, NA","US, NJ","PR, NA-US, NJ",0,2020-10-01
"PR, NA","US, NJ","PR, NA-US, NJ",345,2020-10-14
"PR, NA","US, NJ","PR, NA-US, NJ",239,2020-10-27
"PR, NA","US, NM","PR, NA-US, NM",0,2020-01-01
"PR, NA","US, NM","PR, NA-US, NM",0,2020-01-15
"PR, NA","US, NM","PR, NA-US, NM",0,2020-01-28
"PR, NA","US, NM","PR, NA-US, NM",0,2020-02-10
"PR, NA","US, NM","PR, NA-US, NM",0,2020-02-23
"PR, NA","US, NM","PR, NA-US, NM",0,2020-03-07
"PR, NA","US, NM","PR, NA-US, NM",0,2020-03-20
"PR, NA","US, NM","PR, NA-US, NM",0,2020-04-02
"PR, NA","US, NM","PR, NA-US, NM",0,2020-04-15
"PR, NA","US, NM","PR, NA-US, NM",0,2020-04-28
"PR, NA","US, NM","PR, NA-US, NM",0,2020-05-11
"PR, NA","US, NM","PR, NA-US, NM",0,2020-05-24
"PR, NA","US, NM","PR, NA-US, NM",0,2020-06-06
"PR, NA","US, NM","PR, NA-US, NM",0,2020-06-19
"PR, NA","US, NM","PR, NA-US, NM",0,2020-07-02
"PR, NA","US, NM","PR, NA-US, NM",0,2020-07-15
"PR, NA","US, NM","PR, NA-US, NM",0,2020-07-28
"PR, NA","US, NM","PR, NA-US, NM",0,2020-08-10
"PR, NA","US, NM","PR, NA-US, NM",0,2020-08-23
"PR, NA","US, NM","PR, NA-US, NM",0,2020-09-05
"PR, NA","US, NM","PR, NA-US, NM",0,2020-09-18
"PR, NA","US, NM","PR, NA-US, NM",0,2020-10-01
"PR, NA","US, NM","PR, NA-US, NM",0,2020-10-14
"PR, NA","US, NM","PR, NA-US, NM",0,2020-10-27
"PR, NA","US, NV","PR, NA-US, NV",0,2020-01-01
"PR, NA","US, NV","PR, NA-US, NV",0,2020-01-15
"PR, NA","US, NV","PR, NA-US, NV",0,2020-01-28
"PR, NA","US, NV","PR, NA-US, NV",0,2020-02-10
"PR, NA","US, NV","PR, NA-US, NV",1,2020-02-23
"PR, NA","US, NV","PR, NA-US, NV",13,2020-03-07
"PR, NA","US, NV","PR, NA-US, NV",3,2020-03-20
"PR, NA","US, NV","PR, NA-US, NV",0,2020-04-02
"PR, NA","US, NV","PR, NA-US, NV",0,2020-04-15
"PR, NA","US, NV","PR, NA-US, NV",0,2020-04-28
"PR, NA","US, NV","PR, NA-US, NV",0,2020-05-11
"PR, NA","US, NV","PR, NA-US, NV",0,2020-05-24
"PR, NA","US, NV","PR, NA-US, NV",0,2020-06-06
"PR, NA","US, NV","PR, NA-US, NV",0,2020-06-19
"PR, NA","US, NV","PR, NA-US, NV",0,2020-07-02
"PR, NA","US, NV","PR, NA-US, NV",0,2020-07-15
"PR, NA","US, NV","PR, NA-US, NV",0,2020-07-28
"PR, NA","US, NV","PR, NA-US, NV",0,2020-08-10
"PR, NA","US, NV","PR, NA-US, NV",0,2020-08-23
"PR, NA","US, NV","PR, NA-US, NV",0,2020-09-05
"PR, NA","US, NV","PR, NA-US, NV",0,2020-09-18
"PR, NA","US, NV","PR, NA-US, NV",0,2020-10-01
"PR, NA","US, NV","PR, NA-US, NV",0,2020-10-14
"PR, NA","US, NV","PR, NA-US, NV",0,2020-10-27
"PR, NA","US, NY","PR, NA-US, NY",26894,2020-01-01
"PR, NA","US, NY","PR, NA-US, NY",24126,2020-01-15
"PR, NA","US, NY","PR, NA-US, NY",22523,2020-01-28
"PR, NA","US, NY","PR, NA-US, NY",20256,2020-02-10
"PR, NA","US, NY","PR, NA-US, NY",17376,2020-02-23
"PR, NA","US, NY","PR, NA-US, NY",13429,2020-03-07
"PR, NA","US, NY","PR, NA-US, NY",7899,2020-03-20
"PR, NA","US, NY","PR, NA-US, NY",1909,2020-04-02
"PR, NA","US, NY","PR, NA-US, NY",0,2020-04-15
"PR, NA","US, NY","PR, NA-US, NY",162,2020-04-28
"PR, NA","US, NY","PR, NA-US, NY",1375,2020-05-11
"PR, NA","US, NY","PR, NA-US, NY",2258,2020-05-24
"PR, NA","US, NY","PR, NA-US, NY",2924,2020-06-06
"PR, NA","US, NY","PR, NA-US, NY",3931,2020-06-19
"PR, NA","US, NY","PR, NA-US, NY",5130,2020-07-02
"PR, NA","US, NY","PR, NA-US, NY",5886,2020-07-15
"PR, NA","US, NY","PR, NA-US, NY",6033,2020-07-28
"PR, NA","US, NY","PR, NA-US, NY",5090,2020-08-10
"PR, NA","US, NY","PR, NA-US, NY",2778,2020-08-23
"PR, NA","US, NY","PR, NA-US, NY",340,2020-09-05
"PR, NA","US, NY","PR, NA-US, NY",0,2020-09-18
"PR, NA","US, NY","PR, NA-US, NY",0,2020-10-01
"PR, NA","US, NY","PR, NA-US, NY",169,2020-10-14
"PR, NA","US, NY","PR, NA-US, NY",118,2020-10-27
"PR, NA","US, OH","PR, NA-US, OH",0,2020-01-01
"PR, NA","US, OH","PR, NA-US, OH",0,2020-01-15
"PR, NA","US, OH","PR, NA-US, OH",0,2020-01-28
"PR, NA","US, OH","PR, NA-US, OH",0,2020-02-10
"PR, NA","US, OH","PR, NA-US, OH",16,2020-02-23
"PR, NA","US, OH","PR, NA-US, OH",39,2020-03-07
"PR, NA","US, OH","PR, NA-US, OH",32,2020-03-20
"PR, NA","US, OH","PR, NA-US, OH",4,2020-04-02
"PR, NA","US, OH","PR, NA-US, OH",0,2020-04-15
"PR, NA","US, OH","PR, NA-US, OH",0,2020-04-28
"PR, NA","US, OH","PR, NA-US, OH",0,2020-05-11
"PR, NA","US, OH","PR, NA-US, OH",0,2020-05-24
"PR, NA","US, OH","PR, NA-US, OH",0,2020-06-06
"PR, NA","US, OH","PR, NA-US, OH",0,2020-06-19
"PR, NA","US, OH","PR, NA-US, OH",0,2020-07-02
"PR, NA","US, OH","PR, NA-US, OH",0,2020-07-15
"PR, NA","US, OH","PR, NA-US, OH",0,2020-07-28
"PR, NA","US, OH","PR, NA-US, OH",0,2020-08-10
"PR, NA","US, OH","PR, NA-US, OH",0,2020-08-23
"PR, NA","US, OH","PR, NA-US, OH",0,2020-09-05
"PR, NA","US, OH","PR, NA-US, OH",0,2020-09-18
"PR, NA","US, OH","PR, NA-US, OH",0,2020-10-01
"PR, NA","US, OH","PR, NA-US, OH",0,2020-10-14
"PR, NA","US, OH","PR, NA-US, OH",0,2020-10-27
"PR, NA","US, OR","PR, NA-US, OR",0,2020-01-01
"PR, NA","US, OR","PR, NA-US, OR",0,2020-01-15
"PR, NA","US, OR","PR, NA-US, OR",0,2020-01-28
"PR, NA","US, OR","PR, NA-US, OR",0,2020-02-10
"PR, NA","US, OR","PR, NA-US, OR",0,2020-02-23
"PR, NA","US, OR","PR, NA-US, OR",0,2020-03-07
"PR, NA","US, OR","PR, NA-US, OR",0,2020-03-20
"PR, NA","US, OR","PR, NA-US, OR",0,2020-04-02
"PR, NA","US, OR","PR, NA-US, OR",0,2020-04-15
"PR, NA","US, OR","PR, NA-US, OR",0,2020-04-28
"PR, NA","US, OR","PR, NA-US, OR",0,2020-05-11
"PR, NA","US, OR","PR, NA-US, OR",0,2020-05-24
"PR, NA","US, OR","PR, NA-US, OR",0,2020-06-06
"PR, NA","US, OR","PR, NA-US, OR",0,2020-06-19
"PR, NA","US, OR","PR, NA-US, OR",0,2020-07-02
"PR, NA","US, OR","PR, NA-US, OR",0,2020-07-15
"PR, NA","US, OR","PR, NA-US, OR",0,2020-07-28
"PR, NA","US, OR","PR, NA-US, OR",0,2020-08-10
